node,num_cpus,num_gpus,CPU_GEN,GPU_SKU,IB,CPU_FRQ,GPU_GEN,CLASS,CPU_SKU,CPU_MNF,GPU_MEM,GPU_CC,GPU_BRD
sh03-04n27,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n28,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n29,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n30,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n31,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n32,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n33,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n34,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n35,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n36,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n37,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n38,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n39,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n40,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n41,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n41,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n42,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n42,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n43,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n43,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n44,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n44,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n45,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n45,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n46,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n46,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n47,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n47,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n48,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n48,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n49,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n49,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n50,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n50,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n51,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n51,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n52,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n52,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n53,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n53,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n54,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n54,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n55,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n55,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n56,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n56,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n57,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n57,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n58,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n58,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n59,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n59,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n60,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n60,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n61,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n61,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n62,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n62,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n63,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n63,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n64,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n64,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n65,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n65,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n66,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n66,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n67,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n67,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n68,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n68,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n69,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n69,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n70,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n70,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n71,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n71,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n72,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-04n72,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n01,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n01,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n02,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n02,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n03,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n03,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n04,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n04,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n05,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n05,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n06,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n06,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n07,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n07,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n08,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n08,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n09,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n09,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n10,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n10,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n11,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n11,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n12,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n12,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n13,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n13,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n14,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n14,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n15,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n15,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n16,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n16,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n17,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n17,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n18,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n18,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n19,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n19,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n20,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n20,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n21,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n21,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n22,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n22,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n23,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n23,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n24,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n24,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n25,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n25,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n26,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n26,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n27,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n27,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n28,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n28,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n29,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n29,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n30,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n30,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n31,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n31,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n32,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n32,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n33,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n33,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n34,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n34,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n35,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n35,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n36,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n36,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n37,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n37,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n38,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n38,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n39,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n39,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n40,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n40,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n41,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n41,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n42,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n42,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n43,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n43,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n44,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n44,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n45,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n45,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n46,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n46,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n47,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n47,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n48,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n48,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n49,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n49,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n50,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n50,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n51,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n51,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n52,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n52,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n53,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n53,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n54,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n54,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n55,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n55,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n56,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n56,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n57,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n57,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n58,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n58,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n59,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n59,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n60,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n60,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n61,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n61,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n62,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n62,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n63,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n63,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n64,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n64,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n65,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n65,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n66,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n66,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n67,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n67,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n68,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n68,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n69,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n69,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n70,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n70,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n71,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n71,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n72,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-05n72,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n01,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n02,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n03,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n04,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n05,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n06,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n07,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n08,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n09,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n10,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n11,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n12,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n13,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n14,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n15,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n16,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n17,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n18,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n19,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n20,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n21,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n22,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n23,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n24,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n25,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n26,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n27,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n28,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n29,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n30,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n31,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n32,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n33,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n34,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n35,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n36,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n37,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n38,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n39,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n40,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n41,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n42,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n43,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n44,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n45,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n46,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n47,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n48,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n49,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n50,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n51,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n52,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n53,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n54,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n55,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n56,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n57,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n58,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n59,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n60,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
sh03-06n61,32,0,BGM,,NDR,2.25GHz,,SH4_CSCALE,9754,AMD,,,
